channel_id,title,description,custom_url,country,created_at,subscriber_count,total_views,video_count,hidden_subscriber_count,keywords,collected_at,niche
UC9eK4vaQfHx1Tx1_7mwELOg,OCD Recovery,"We have helped more than 45,000+ people recover from OCD. OCD is a lonely experience and you don’t have to go through the recovery journey alone anymore. With our help, you will feel like you are finally being understood. We will help you make sense of what you feel and guide you through the recovery journey step by step. 
Speak today with one of our OCD coaches, who have themselves overcome chronic OCD, to start your journey to recovery.

Let us help you lead the life you want to lead. Click on",@ocdrecovery,AE,2019-11-30T11:52:03.562993Z,29300,7187793,4411,False,,2025-12-25T08:17:45.293662,health
UCB3uMyors70e__fbHOLcc_w,Dr. (Prof.) Rohit Gupta ,"Dr. Rohit Gupta is the well-known and best neurologist in Faridabad, Haryana, India. He has a vast experience of over 17+ years in clinical neurology. He has been an ‘A Grader’ throughout his school and college. He also won a gold medal while pursuing MD in General Medicine from S N Medical College, Agra. He has received the Doctor of Medicine in Neurology from esteemed Seth GS Medical College and KEM Hospital Mumbai. At present Dr. Rohit is Chairman – Neurosciences at Accord Superspeciality Hos",@drrohitguptaneurologist,IN,2022-10-20T11:19:18.163266Z,29000,6092495,350,False,"""best neurologist in Faridabad"" ""best Neurologist in India"" ""best neurologist in Delhi NCR"" ""neurologist alzheimer's"" ""neurologist doctor"" ""neurologist best doctor"" ""neurologist salary"" ""trending videos"" ""seizures and epilepsy"" ""Brain doctor Faridabad"" ""Stroke prevention tips"" #BrainBoosterTips ""Brain health tips"" ""Migraine doctor tips"" ""Natural migraine treatment"" ""Digital detox tips"" ""How to stop phone addiction""",2025-12-25T08:17:46.349189,health
UCEUJz86eCtUsXBMssYoC6pA,Dr Sophie GP,"Welcome to DrSophieGP! I'm a British medical doctor passionate about sharing accurate, honest medical information you can rely on for your family's health. Explore trustworthy content on common health topics. Also, check out my other channel, DrSophieLifestyle, for all things health, beauty and wellness!



Disclaimer: 
All these videos are intended to provide information only and they are not a substitute for specific advice. If you have any questions about any medical matter, it is important t",@drsophiegp,GB,2018-09-02T15:00:23Z,28300,10350031,193,False,"lifestyle medicine doctor GP HEALTH Medical evidence ""evidence based medicine"" ""science based"" ""medical doctor"" ""English medicine"" ""English doctor"" ""family practicioner"" ""family practice"" MD wellness ""active living"" health ""healthy living"" ""medical info""",2025-12-25T08:17:47.151243,health
UC6O6lUwRr6_3I29WqSbqiKQ,"Dr. Ryan, MD",,@dr.ryanmd,US,2018-06-06T01:12:30Z,27600,17069109,139,False,DrRyan Doctor LGBT Gay Sue DontSue Areyouthefather paternitycourt lifehacks doctorhacks Medical Opinion Crime CurrentEvents shorts Ryan doctorryan medical advice ojsimpson petito parenting birth decisions,2025-12-25T08:17:47.807338,health
UCXDCsUvusT0A6Nd_KrSjhSg,The Khatri Tribe,"Welcome to the KHATRI TRIBE :)
",@thekhatritribe1,IN,2020-01-08T17:51:23.063136Z,27300,5353529,459,False,"neet ""atp star neet"" ""atp star"" ""neet preparation tips"" ""neet 2021 preparation"" ""vineet khatri"" ""vineet khatri motivation"" ""neet 2021"" ""neet crash course"" ""neet chemistry"" ""neet physics"" ""neet biology"" ""atp star neet 2021"" ""atp star neet 2022"" ""atp star neet toppers""",2025-12-25T08:17:48.464944,health
UC7WmdqnETL3gCmWruBF0tpQ,FamilyLife®,"FamilyLife® is about walking with real families like yours—who maybe eat cereal for dinner. (Yeah, we do too.)

Maybe you’re the family that holds a dance party in your living room, or maybe you got baby mama drama. Maybe you and your boo are gettin’ handsy in the kitchen. Maybe all of you put elbows on the table–because you lean in. You’re lovin’ Jesus and laughing milk out of your noses. You cry together and conquer together. 

And we’re in it with you. Stronger families: Isn't that what we al",@familylife,US,2009-10-30T20:31:55Z,27200,1964505,825,False,"""familylife today"" familylife marriagehelp parentinghelp ""Dave Wilson"" ""Ann Wilson"" ""Weekend To Remember"" Relationships ""love like you mean it"" kids christianfamily christianmarriage restoringrelationships infidelity divorce blendedfamily faith traumahealing",2025-12-25T08:17:49.261758,health
UCKk4Kcdcl20Yg63jfmemDMg,CDA NextPrep,"Welcome to CDA NextPrep – Your Next Step to Nursing & Paramedical Success!
A part of Career Dishari Academy, CDA NextPrep is your dedicated platform for mastering nursing and paramedical competitive exams.

Whether you're currently pursuing your course or already a graduate, this channel is designed to keep you one step ahead with:

🩺 Exam Preparation Content
📚 Topic-wise Study Sessions & Mock Tests
📰 Latest Job Updates in Nursing & Paramedical Fields
📢 Important Notifications & Career News
🎯 Ti",@cdanextprep,IN,2018-09-22T12:24:08Z,25600,924161,90,False,,2025-12-25T08:17:49.916887,health
UCaNzWjA23x9EvaVU3jYw15A,NAMI,"NAMI started as a small group of families gathered around a kitchen table in 1979 and has blossomed into the nation's leading voice on mental health. Today, we are an alliance of more than 600 local Affiliates and 48 State Organizations who work in your community to raise awareness and provide support and education that was not previously available to those in need.

Follow our social media platforms and website for information, and support around living with a mental health condition. If you ar",@namicommunicate,US,2008-03-07T22:03:02Z,24900,6668275,625,False,"""mental health"" nami ""mental illness"" ""national alliance on mental illness""",2025-12-25T08:17:50.598041,health
UCy7NJBPAEslhIkyo1a7e-fQ,Psychology Delhi | OCD TREATMENT,"
Psychology Delhi is founded by Psychologists Ayush Chandra & Sradha Chandra—both Gold Medalists with academic training from TISS and registered with RCI under Clinical Psychology.

We specialise in OCD, Anxiety, Panic, Fear, offering premium evidence-based treatment using our proprietary HIT OCD Protocol, co-developed by Sradha Chandra using globally accepted gold-standard therapies.

Ayush Chandra is an ex-OCD warrior turned Clinical Psychologist, combining lived experience with scientific met",@psychologydelhi,IN,2019-01-30T16:43:06Z,24500,3856300,1385,False,"Psychology ""mental health"" ""clinical psychology"" hypnotherapy counselling addiction psychotherapy depression anxiety ocd psychiatry ""psychology delhi"" ""psychology India"" ""indian mental health"" youmatter ""couple counselling"" ""past life regression"" ""tarot cards""",2025-12-25T08:17:51.365659,health
UCfipppU72EERUGGIAWZ-wjg,"Brittani, NP","Hello and welcome to the channel- I am so happy you are here! My name is Brittani and I am a nurse practitioner and the creator of the Brittani Holsbeke NP Review. Here on this channel you can expect lots of NP education and chit-chats. I would love to help you on your journey to NP, so make sure to hit that subscribe button and come hang out with me!

👉🏻For access to my complete AANP & ANCC nurse practitioner boards prep course visit:  www.thenewnp.com
*This course is now eligible for 15.00 con",@brittaninp,US,2020-03-24T22:27:01.417627Z,24300,1777036,263,False,,2025-12-25T08:17:52.188921,health
UCtMoneNPItF1g5xzxa3ChaQ,Nikyyoga,"Yoga Instructor, Educator & Practitioner | Award Winning Author 

Order my book now using the link below :). 

Educating on the roots of yoga 

Focusing on mind body alignment and mental health awareness 

Here you’ll find yoga tutorials, tips, flows and meditations - NEW Videos once a week ❤️

You can also find me on Instagram @nikyyoga",@nikyyoga,Unknown,2020-03-19T20:28:56.427623Z,24300,189621,125,False,,2025-12-25T08:17:52.880875,health
UCecBK6fVVDLE3YA6uS44_Gw,"Melissa Shepard, MD","Hi, I’m Dr. Melissa Shepard! I’m a mom, psychiatrist, and psychotherapist. I completed my residency in psychiatry at Johns Hopkins and medical school at University of Maryland. I’m passionate about reducing the stigma of mental illness and helping you live an empowered and fulfilled life. ",@melissashepardmd,US,2020-02-10T19:25:12.052606Z,24000,2928259,277,False,"doctor psychology mentalhealth wellness psychiatrist ""Dr. Shepard"" ""Dr shepard"" ""dr melissa shepard"" ""mental health awareness"" ""help for anxiety and depression"" ""high functioning anxiety tips"" ""doctor mom"" ""working mom help"" ""cognitive behavioral therapy tips"" ""mindfulness practice"" adhd ""what is dpdr"" ""symptoms of adhd"" ""symptoms of anxiety"" ""adhd in women"" ""what is mental health"" ""why am i anxious"" ""anxiety stomach ache"" adhd ""adhd in women"" ""signs of adhd"" ""adhd tips""",2025-12-25T08:17:53.605564,health
UC-QK1-aom9ns2oUrL2lSOzA,Half Genius,"I explain everything. Badly, quickly, and somehow you still learn something.
",@half-genius,US,2023-07-04T09:51:24.994001Z,23400,3163601,28,False,"""the forge"" essayvideos minidocumentaries explain",2025-12-25T08:17:54.306555,health
UCw0kowwQbxuctTRnPjVdsag,Bicarakan ID,"Ngulik tentang psikologi manusia. Cocok untuk orang awam. Dari sumber yang kredibel (dari psikolog langsung).

Disini kamu akan menemukan konten self-improvement yang berbasis psikologi. Misi kami adalah membantu kamu membuat hidupmu lebih baik dalam segala aspek - setiap kali kamu nonton konten dari Bicarakan.id.

Bicarakan.id adalah sebuah platform konsultasi dengan psikolog online & offline. Jadi kalau kamu mau mendukung kami, check out www.bicarakan.id dan jadwalkan sesi konseling pertamamu ",@bicarakanid,ID,2020-04-02T15:41:28.247251Z,23300,2590847,277,False,"""podcast indonesia"" ""pengembangan diri"" psikologi konseling ""psikologi online"" ""konseling online"" ""konten pengembangan diri"" ""podcast angkat bicara"" bicarakan.id bicarakan ""psikolog indonesia"" ""kesehatan mental"" ""psikolog offline"" ""psikolog jakarta"" ""kesehatan mental"" ""konseling pernikahan"" ""konseling offline"" ""konseling jakarta"" ""mental health"" ""konsultasi psikolog"" ""psikolog klinis""",2025-12-25T08:17:54.942277,health
UCIsJwaVGn8TU_bt7qmiIPJw,tylerhateslife,"anyone who loves their life will lose it, while anyone who hates their life in this world will keep it for eternal life.             ~John 12:25~",@tylerhateslife1225,US,2018-07-21T05:56:27Z,22900,3421478,45,False,,2025-12-25T08:17:55.684527,health
UC8sldCVKdpkQsbA2r0Vf-rQ,Medical Channel Asia,"Medical Channel Asia (MCA) was started with the mission of helping information-seekers cut through the clutter online and provide credible, researched and useful health information. 

Our commitment is to provide timely and regular health information and news specifically catered to the global Asian audience. The content provided in MCA is designed to be most suited for the Asian context and body-type. All content is developed by a medically-trained editorial team in consultation with licensed h",@medicalchannelasia,SG,2019-06-20T06:59:52Z,21400,9044912,905,False,"""medical information"" gastro orthopaedic dermatology skin dental dentist braces ""smile makeover"" ""hair loss"" GERD endoscopy gastric ""gastric reflux"" ""learn more"" medical procedures diabetes COPD BPH ""Breast cancer"" ""men's health""",2025-12-25T08:17:56.327426,health
UClU2QM8FZZ5sjoVxNT8NTIw,The Anxious Truth,"Truthful, no-nonsense information, education, advice, inspiration and encouragement for panic, anxiety and agoraphobia.  The Anxious Truth isn't always easy to hear, but it will set you free.",@theanxioustruth,US,2015-02-03T16:27:16Z,21200,1832429,793,False,"anxiety ""panic attacks"" agoraphobia ""anxiety recovery"" ""anxiety disorder"" ""panic disorder""",2025-12-25T08:17:57.077359,health
UChSOAXPl_jKvXz_bA32TFtw,ehealthyinfo,"ehealthy Info - We are the MythBusters


About E Healthy info
----------------------------------
We make exemplary videos related to health. We are a team of physicians, researchers and graphic designers - we bring evidence based, trustworthy and engaging videos that our families can trust. Our team prepares medical information, and infographics, and produce videos on medical topics that everyone wants to hear 👂 and talk . 


©2025 ehealthy  info Inc. All rights reserved


Please visit our webpa",@ehealthyinfo,US,2022-12-13T16:35:23.519188Z,21000,4160821,1459,False,,2025-12-25T08:17:57.811449,health
UCRScf9Xg-01dSntkWyuXKAA,SMQ - partner in emotional health,"Welcome to SMQ - Partner in Emotional Health, a YouTube channel dedicated to providing accessible and informative content on mental health and parenting. Our mission is clear: everyone deserves to understand and manage their mental health and parenting skills, regardless of their background or knowledge.

In this channel, you will find all content in Hindi. If you're interested in content in English, please check out our 'SMQ English' channel, where you will find the same topics in English.

thi",@drsyedmquadri,US,2023-10-12T11:14:02.104977Z,20400,1527798,454,False,"""mental health channel in india"" ""mental health in hindi"" ""how to be happy in hindi"" ""hindi language"" india ""happy hormones"" depression ""anxiety in hindi"" बेचैनी घबराहट चिंता ""मानसिक तनाव"" stress ""all health topics in hindi"" ""mental health by smq"" ""mental health by dr syed m quadri"" ""mental health by dr quadri"" ""mental health all topics in hindi"" smq",2025-12-25T08:17:58.703369,health
UCaaywi6nWB4zzpqBCMvxbsA,Shrinks In Sneakers,"
Dr. Garrett Rossi is recent residency graduate. He is active on multiple projects including advocacy, clinical research, quality improvement, and medical student education. Dr. Rossi continues to work in the community mental health setting. He teaches, publishes, and works with both medically trained and lay communities on various topics in mental health and lifestyle medicine. His writing has been published/presented in Current Psychiatry, peer reviewed journals, national conferences and Kevin",@shrinksinsneakers,Unknown,2017-01-09T02:58:46Z,20100,2451261,574,False,"Medicine lifestyle psychiatry ""mental health"" psychology",2025-12-25T08:17:59.473676,health
UC8QKZGyO9enPl9pnxLXcuDg,Liya Huang,"Lifestyle, Beauty & Personal Growth
💌hey@liyahuang.com
Teaching you how to love and heal yourself because self-love compounds 💕✨
",@liyaahuang,Unknown,2010-06-20T00:10:07Z,18900,30703136,243,False,,2025-12-25T08:18:00.224662,health
UCSCtfxKDdvraC0w0fzkeP_w,Hans Kang,"SUBSCRIBE for DAILY STORIES! 

Subscriber Milestones:
- 0 ✅ (Aug. 11th, 2025)
- 1,000 ✅ (Oct. 14th, 2025)
- 2,500 ✅ (Oct. 20th, 2025)
- 5,000 ✅ (Oct. 24th, 2025)
- 10,000 ✅ (Oct. 31st, 2025)
- 25,000
- 50,000
- 100,000
- 250,000
- 500,000
- 1,000,000
",@hans_kang,CA,2020-01-27T22:10:17.949124Z,18600,39926415,71,False,short shorts funfact funfacts interestingstory interestingstories interestingfacts interestingfact hanskangfunfact storytime hanskangfunfacts,2025-12-25T08:18:01.415550,health
UCKEUZMZypDOUtEWrwm_WFww,Jesse Katches,"Let's talk about our feelings.

Instagram: @JesseKatches
TikTok: @JesseKatches
Email: partnerships@jessekatches.com
",@jessekatches,US,2017-12-21T23:04:35Z,18300,7039940,449,False,"""video creator"" vlog ""smart living"" sustainability health wellness ""physical health"" ""mental health"" ""content creators"" ""smart technology"" ""clean living"" ""healthy bodies"" ""healthy minds"" ""healthy planet"" ""clean energy"" simplicity ""simple design"" creativity ""creative thinking"" travel food ""creator health"" ""creator wellness"" ""simple aesthetics"" biohacking mobility ambivert",2025-12-25T08:18:02.082354,health
UCQJ_ewnSqrpFjHWmIHEoZbw,Obscurience,"Obscurience explores the science of the unseen—mind, body, history, space, and survival—through fast, hand‑sketch storyboard episodes. Weird, slightly creepy, and always myth‑busting, we break down brain glitches, hidden dangers, twisted histories, and cosmic risks with clear visuals and evidence. Late‑night curiosity meets real science.
",@obscurience,RO,2025-08-21T16:45:53.858274Z,17900,1931162,35,False,"Obscurience ""obscure science"" ""dark curiosity"" ""myth busting"" ""weird facts"" ""psychology explained"" ""brain glitches"" ""cognitive biases"" ""human biology"" ""survival myths"" ""hidden dangers"" ""history explained"" ""disturbing history"" ""space risks"" ""health myths"" ""safety myths"" ""everyday illusions"" ""rare DNA"" ""body signals"" ""science of the unseen"" ""late night curiosity"" educational animation ""comedy entertainment"" ""interesting animation"" comedy ""interesting topics"" ""dark psychology""",2025-12-25T08:18:02.778587,health
UCCEaS-XCf-I6dLJce58Ev4g,SleepyHallowVEVO,,@sleepyhallowvevo2459,Unknown,2020-02-24T22:04:08.169758Z,17800,318105309,20,False,,2025-12-25T08:18:03.401780,health
UC5pqvIYuVQmxWIwmItQbKqg,Treat Dizziness at Home,"Your reliable resource of practical evidence based solutions and support to treat dizziness, vertigo, and vestibular disorders all in the comfort of your own home! My goal is to provide you with the most up to date research on how you can start your recovery and continue effective management of your vestibular disorder. Amy McMillin, is a Vestibular Therapist and owner of Custom Care Rehab Physical Therapy in Northeast Ohio. Offering mobile vestibular therapy in the greater Cleveland area and no",@treatdizzinessathome2023,US,2023-07-02T19:04:30.987226Z,17700,3529375,656,False,"vestibular vertigo migraine pppd mdds neuritis ""vestibular migriane"" ""vertigo doctor"" ""vestibular doctor"" ""vestibular rehab"" ""vestibular rehabiliation"" ""vestibular therapy"" ""vestibular physical therapy"" ""acoustic neuroma"" bppv dizzy dizziness balance ""inner ear"" ""treat dizziness at home"" ""home exercises for vertigo"" epley",2025-12-25T08:18:04.078197,health
UCfzeVKoqC708T0sFamU_BrA,Trey Tucker,"Make your 20's & 30's legendary.

🪓 A guy’s guy therapist
📘 Coming soon
",@ruggedcounseling,US,2021-04-20T03:33:31.042695Z,17100,4955114,514,False,"""young adults"" 20's 20s twenties 18-35 ""college students"" motivation success fulfillment career happiness mindset mentor anxiety ""nervous system"" triggers mindset motivation relationships ""mental health"" rich entrepreneurship ""emotional intelligence"" muscle dating hookups drinking",2025-12-25T08:18:04.807743,health
UCIYyD-O85i1hNkZ8354aX8g,UR Medicine,"Our mission is to use education, science, and technology to improve health — transforming the patient experience with fresh ideas and approaches steeped in disciplined science, and delivered by health care professionals who innovate, take intelligent risks, and care about the lives they touch.",@urmedicine,US,2008-09-18T14:32:09Z,16800,7806586,1453,False,"""university of rochester"" ""university of rochester medical center"" ""UR Medicine"" ""medical center new york"" hospital surgery health ""academic medical center"" ""health and wellness"" URMC rochester urochester urochesterresearch",2025-12-25T08:18:05.497644,health
UCtaPakWVNr0bPC9O96-edAg,Jefferson Health,"At Jefferson Health, we are reimagining health care through our service-minded and diverse community of providers and specialists. Our mission is to improve lives. We strive to be bold and innovative, while putting your health and safety first. Each day, we are focused on you. Call 1-800-JEFF-NOW to schedule an appointment today.",@jeffersonhealth,US,2007-08-09T17:12:40Z,16800,23207741,406,False,philadelphia hospital nursing surgery nurses doctors cardiologists neurosurgeons orthopedics,2025-12-25T08:18:06.243537,health
UCATlWUy9Onv7-Ya1LQm-o7w,Physio Active India,"Physio Active – The Wellness Hub has been conceptualized by Dr. M R Zulfi and Dr. D M Manoj. With their specialization in Physiotherapy and Sports Rehabilitation, this motivated team of physical therapists has made its mission to improve the health and wellness of the people by focusing on the rehabilitation of sports and industrial injuries.

Visit for more details  https://www.physioactiveindia.com/


Connect with Us on Social Media  Platform for more Wellness & Treatment Updates.
Facebook:- h",@physioactiveindia599,IN,2018-03-12T10:24:57Z,15700,1561580,208,False,"""PhysioTherapy for Pain and Joint injuries"" ""Best Physiotherapy in Gurgoan"" ""Specialist physiotherapist for spine pain"" ""Neck pain"" ""Neck Pain exercises"" ""Neck Exercises"" ""Pain Physio"" ""Neck Pain Physiotherapist"" ""Physiotherapist Exercises"" Exercise",2025-12-25T08:18:06.917691,health
UCdTnt3TpDPdtUHFjyRvMwUg,UniversalCore ,"🌿Mental health matters🌿 



Fair Use Copyright Disclaimer – 

Copyright Disclaimer under Section 107 of the Copyright Act 1976:
This YouTube channel may include copyrighted material for purposes of education, commentary, and mental health awareness. Such use falls under “fair use” as permitted by Section 107 of the U.S. Copyright Act.
All copyrighted materials, including clips, images, or references, are used in a non-commercial, educational, or advocacy-focused manner to help promote understand",@universalcore_,Unknown,2018-11-01T04:42:54Z,15500,8034787,103,False,,2025-12-25T08:18:07.726145,health
UCPzNqSjwTi3JPlL7jhm61gw,Chloe Davis,,@chloedavis-u3m,GB,2021-10-13T05:43:31.260084Z,15300,5039117,86,False,,2025-12-25T08:18:08.344457,health
UCbzdvfDWYPPOVdjjLdYSz-g,The Ottawa Hospital,"Providing each patient with the world-class care, exceptional service and compassion we would want for our loved ones.

Offrir à chaque patient des soins de calibre mondial et des services exceptionnels avec la compassion digne des personnes qui nous sont chères.",@theottawahospital,Unknown,2011-01-11T15:22:58Z,15200,4412279,666,False,"""The Ottawa Hospital"" ""L'Hôpital d'Ottawa"" TOH",2025-12-25T08:18:09.019084,health
UCQsf8h5kzTA7m7WKAsLcyVA,The First Aid Show,"🩺 Welcome to The First Aid Show – Your Go-To Channel for First Aid & Medical Insights!

The First Aid Show is a free online video series from ProTrainings Europe, dedicated to delivering useful news, real-life medical stories, and essential first aid advice. Whether you're a first aider, healthcare worker, or simply keen to be better prepared in an emergency, this channel is for you.

💬 Got a story or question?
We're always looking to feature relevant topics in future episodes – drop us a messag",@firstaidshow,GB,2012-09-01T06:36:21Z,15100,2667352,617,False,"""first aid"" ""first aid training"" ""online first aid courses"" CPR ""pet first aid"" ""animal first aid"" ""dog first aid"" ""cat first aid"" ""emergency first aid"" ""workplace first aid"" ""basic first aid"" ""online CPR certification"" ""first aid for pets"" ""pet CPR"" ""first aid kit"" ""health and safety"" ""first aid certification"" ""first responder training"" ""online first aid training"" ""emergency care for pets"" ""first aid for animals"" ""home first aid training"" ""life-saving skills"" ""emergency medical training""",2025-12-25T08:18:09.730401,health
UCe-hcFYhi5QMmXcR_kNippQ,"Dr. Nicole Cain, ND, MA"," Dr. Nicole Cain, a leading expert in trauma-informed clinical psychology and holistic medicine for anxiety and panic, is the author of the acclaimed book Panic Proof (Rodale, 2024). Panic Proof empowers individuals struggling with panic and anxiety to take control of their well-being. A sought-after speaker and writer, Dr. Cain has shared her expertise alongside renowned figures like Deepak Chopra. Her insights are regularly featured in prestigious publications like Psychology Today and Health ",@drnicolecainndma,US,2015-12-04T02:42:00Z,14900,1203362,730,False,"Integrative Bipolar Naturopathic ""Bipolar Disorder"" Depression ""Mental Health"" Anxiety ""Dr Nicole Cain ND MA"" ""Dr Nicole Cain"" ""Integrative Medicine"" ""Women Empowerment"" ""Family of Warriors"" PTSD Trauma ""Gut Health"" ""Medication Reduction"" ""Anxiety Reduction"" ""Women's Health"" ""holistic wellness"" ""holistic mental health"" ""holistic health"" naturopath ""natural living"" ""holistic living"" ""medication tapering"" ""anxiety support"" ""mental health tips"" ""holistic wellness"" ""Panic proof"" ""panic help"" natural",2025-12-25T08:18:10.542980,health
UCS_Sp4OVI4zkNFlLIJKqUxQ,Humphry the butler®,"Good day! How may I be of service to you? My name is Humphry Wholesome, I am a butler to all those in need and I do my utmost to make everyone smile. With a ring of a hand bell I will come rushing to your aid and offer a range of services from baking tutorials, bedtime stories, words of reassurance and more! I encourage everyone to be butlers to themselves and others and in so doing, convey a message of self-care and universal kindness.

For any business enquiries my business email is: humphryth",@humphrythebutler,Unknown,2011-10-01T14:18:30Z,14700,729750,245,False,,2025-12-25T08:18:11.231238,health
UC3edfdLeVw7tvOTziAnTEew,Gates Brain Health,"Gates Brain Health is a facility taking a holistic approach to neurological and autoimmune disorders. 
Contact us by phone or email at: 
775-507-2000/ info@gatesbrainhealth.com
",@gatesbrainhealth2639,Unknown,2018-01-24T05:46:20Z,13300,1092223,656,False,"""fibromyalgia treatment"" ""peripheral neuropathy"" fatigue ""functional medicine"" hashimoto's mdds bppv fibromyalgia migraine gluten ""meniere's disease""",2025-12-25T08:18:11.863019,health
UC6kbAUp8MPFnT8tFV7MZjTw,Dr Sonia Nain ,,@drsonianainhomeopath1951,IN,2017-03-07T04:33:07Z,13100,3141033,1452,False,Dr.SoniaNainHomeopath Homeopathy Homeopathicmedicines Doctor Homeopathictreatment Hairfall whitedischarge urticaria pimples clinic hospital irregularmenses haryana kaithal piles uti eczema glowingskin melasma ibs nasalpolyps jointpain cervical cholesterol migraine stress depression anxiety acidity constipation thyroid diabetes highbloodpressure immunitypower gout highuricacid infertility periods drycough sciatica kidneystone fattyliver cbc esr rafactor weightgain dryskin dandruff dengue,2025-12-25T08:18:12.548928,health
UChdVDaoJX2jqP95OhXhNT1g,Beyond Blue Official,"Most Australians have some experience with anxiety and depression, whether it is personal or via family, friends or work colleagues. Beyond Blue is an independent, not-for-profit organisation working to increase awareness and understanding of depression and anxiety in Australia and to reduce the associated stigma. 

Our vision is an Australian community that understands depression and anxiety, empowers people to seek help, and supports recovery, management and resilience. Beyond Blue is dedicate",@beyondblue,AU,2009-05-20T01:11:11Z,13100,5320426,297,False,"beyondblue youthbeyondblue depression anxiety burnout mentalhealth ""mental wellbeing"" ""workplace mental health""",2025-12-25T08:18:13.568530,health
UCj2caSdz7Y2QW4iIq9gtNyw,KSBJ Radio,KSBJ Radio in Houston Texas,@ksbjradio,US,2012-09-06T16:34:44Z,13000,3933489,554,False,"ksbj ""god listens"" houston 89.3 96.9 ""ksbj radio""",2025-12-25T08:18:14.262441,health
UCnLln4Tbyqphl70uADwzL_w,Hussain Psychology,"Welcome to Hussain Psychology,  a channel for evidence-based mental health insights.

I'm Muhammad Hussain, a psychologist with extensive experience in research, teaching, and clinical practice. I've contributed to over 25 research studies, taught university students, and provided hands-on clinical care.

Here, I simplify complex psychological concepts and offer practical strategies to help you navigate life's challenges. Whether you're a student, mental health professional, or someone seeking t",@hussainpsychology,AU,2025-02-08T03:42:25.890027Z,13000,77665,128,False,"""Mental Health"" Psychology ""Hussain Psychology"" Personality Mindfulness Therapy MentalHealthAwareness PsychologyFacts EmotionalIntelligence SelfLove PositivePsychology HumanPsychology ClinicalPsychology TopPsychology PsychologyChannel Stress Depression Trauma PTSD ""Best Psychology"" ""Psychology tips"" ""psychology tricks"" CBT Freud mentalHealthMatters StressRelief Mindsetshift Psychologytoday SelfImprovement InnerPeace HealthyMindset HealingTrauma MentalHealthJourney MentalHealthtips selfcare Psy",2025-12-25T08:18:15.019327,health
UCxxnncYTUHBOA5qTJDHoSIg,Tim Box - Mind Coach,"The YouTube channel of Tim Box: Mind Coach, Remedial Hypnotist and Creator of The CONTROL system. 

This channel is all about anxiety relief and how the mind works (and how we change the way we think). 
I upload a new video every Thursday and do a live Anxiety Q&A on the first Friday of every month at 6pm UK time.

I also have a Member's Area where you can access more than 100 extra videos, including my Clear Your Head Anxiety relief programme and the full CONTROL system video course that teache",@timboxmindcoach,GB,2010-09-04T09:49:21Z,12600,674698,653,False,"anxiety ""anxiety advice"" ""anxiety relief"" ""control anxiety"" ""stop anxiety"" ""mental health"" ""anxiety help"" ""reduce anxiety"" ""anxiety therapy"" ""anxiety expert"" ""help with anxiety"" ""anxiety therapist"" ""how to stop feeling anxious"" ""how to deal with anxiety"" ""how to reduce anxiety"" ""how to control anxiety"" ""anxiety recovery"" ""panic attacks"" ""anxiety attacks"" ""stop panic attacks"" ""stop anxiety attacks"" ""mental health advice"" ""mind coach"" ""mind coaching"" ""mental health coach"" ""manage anxiety""",2025-12-25T08:18:15.757150,health
UCQuHF1gsJX3kh4x-CoZnTdA,Myndlift Neurofeedback,"Myndlift is the most personalized neurofeedback brain training platform designed to improve focus and calm.

It offers expert guidance and engaging brain training sessions that involve choosing from a variety of games or streaming TV shows. This experience is enhanced by customizable neurofeedback programs, a clinical dashboard, brain mapping, attention tests, and symptom tracking, offering comprehensive support for both individuals and clinicians.

Join our community of thousands of clinics and",@myndliftneurofeedback,US,2015-03-15T16:58:02Z,12100,2872052,137,False,"""mental health"" ""brain health"" neurofeedback neurotherapy mindfulness ""peak performance"" wellbeing",2025-12-25T08:18:16.453244,health
UCRbS5oeG_aFF9WimBl7WPJA,My People Patterns,"I'm a relationship and anxiety therapist specializing in helping adults with anxiety disorders, as well as doing a lot of couples counseling and family systems therapy.

My approach to anxiety treatment is my current passion project - helping people understand anxiety and over come it is rewarding stuff. If you want to learn more about social anxiety, generalized anxiety and more - you're in the right place.

In particular I'm a massive fan of family systems, so if you want relationship advice, ",@mypeoplepatterns,US,2018-08-18T21:13:46Z,11200,803476,588,False,"""family systems"" ""structural family therapy"" ""bowen family systems"" ""bowen family therapy"" ""structural family systems"" ""family systems therapy"" ""family dynamics"" ""relationship advice"" ""relationship tips"" ""self help"" ""personal growth"" ""relationship tips"" ""communication in relationships"" ""couples advice"" ""couples counseling"" therapy ""relationship therapist"" ""couples counselor"" anxiety ""anxiety therapist"" overthinking worrying ""anxiety treatment"" ""social anxiety"" ""generalized anxiety disorder""",2025-12-25T08:18:17.089127,health
